segment,x1,x2,duration,distance,weather,peak
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,139,122,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,74,165,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,74,177,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,15,141,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,15,152,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,71,181,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,71,193,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,159,89,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,159,100,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,13,17,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,135,176,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,135,187,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,47,136,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,47,148,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,211,193,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,221,55,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,52,163,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,52,175,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,30,157,1,0
